"COUNTRY","Country","ISC11_LEVEL_CAT","Level of education","REF_SECTOR","Reference sector","INDICATOR","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,13.239,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,13.437,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,18.43,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,18.824,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,19.015,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,19.385,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,19.477,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,19.054,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,18.5,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,18.898,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,19.092,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,19.465,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,19.559,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,19.129,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,11.386,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,11.625,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,11.656,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,11.849,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,12.009,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,11.94,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,11.386,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,11.625,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,11.656,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,11.849,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,12.009,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,11.94,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,20.318,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,20.239,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,20.566,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,21.038,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,21.105,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,22.934,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,20.394,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,20.314,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,20.649,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,21.127,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,21.197,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,23.048,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,13.59,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,13.728,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,13.593,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,13.798,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,13.821,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,14.297,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,13.59,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,13.728,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,13.593,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,13.798,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,13.821,,
"RUS","Russia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,14.297,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,8.917,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,10.183,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,10.385,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,10.637,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,10.44,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,11.743,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,8.993,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,10.27,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,10.477,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,10.731,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,10.528,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,11.85,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,3.915,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,4.514,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,4.548,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,4.672,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,4.808,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,5.126,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,3.915,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,4.514,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,4.548,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,4.672,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,4.808,,
"RUS","Russia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,5.126,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,19.016,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,19.091,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,19.451,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,19.626,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,18.352,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,18.604,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,19,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,19.086,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,19.447,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,19.622,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,18.334,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,18.589,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,21.806,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,19.789,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,19.929,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,20.133,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,20.686,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,20.456,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,21.806,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,19.789,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,19.929,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,20.133,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,20.686,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,20.456,,
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,,"z","Not applicable"
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,,"z","Not applicable"
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,,"z","Not applicable"
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,,"z","Not applicable"
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,,"z","Not applicable"
"SVN","Slovenia","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,,"z","Not applicable"
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,19.808,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,19.877,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,20.118,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,19.967,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,19.933,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,19.977,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,19.809,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,19.874,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,20.115,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,19.958,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,19.933,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,19.976,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,19.375,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,21.125,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,20.9,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,21.917,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,19.938,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,20.053,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,19.375,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,21.125,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,20.9,,
"SVN","Slovenia","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,21.917,,
